pin_id,article_slug,article_title,quality_status,ok,reasons,quality_rule_key,quality_rule_label,quality_score,source_signature,quality_source_key,quality_source_type,quality_source_url,image_file,image_url,width,height
budget-front-yard-lawn-refresh-ideas-b,budget-front-yard-lawn-refresh-ideas,Budget Front Yard Lawn Refresh Ideas,approved,yes,,lawn,"Lawn, grass, or lawn stripes visible",83,unsplash:photo-1751226993207-1e2bf67eebc6,photo 1751226993207 1e2bf67eebc6,unsplash-expanded-search,https://images.unsplash.com/photo-1751226993207-1e2bf67eebc6,budget-front-yard-lawn-refresh-ideas-pin-b-6zrcc.jpg,https://frontyardaura.com/pins/budget-front-yard-lawn-refresh-ideas-pin-b-6zrcc.jpg,1000,1500
budget-front-yard-lawn-refresh-ideas-c,budget-front-yard-lawn-refresh-ideas,Budget Front Yard Lawn Refresh Ideas,approved,yes,,lawn,"Lawn, grass, or lawn stripes visible",83,unsplash:photo-1664096556110-92c75af08995,photo 1664096556110 92c75af08995,unsplash-expanded-search,https://images.unsplash.com/photo-1664096556110-92c75af08995,budget-front-yard-lawn-refresh-ideas-pin-c-6prqn.jpg,https://frontyardaura.com/pins/budget-front-yard-lawn-refresh-ideas-pin-c-6prqn.jpg,1000,1500
budget-front-yard-lighting-ideas-a,budget-front-yard-lighting-ideas,Budget Front Yard Lighting Ideas,approved,yes,,lighting,Outdoor/path lighting visible,83,unsplash:photo-1777138203968-b91876c9627b,photo 1777138203968 b91876c9627b,unsplash-expanded-search,https://images.unsplash.com/photo-1777138203968-b91876c9627b,budget-front-yard-lighting-ideas-pin-a-1351z.jpg,https://frontyardaura.com/pins/budget-front-yard-lighting-ideas-pin-a-1351z.jpg,1000,1500
budget-front-yard-mulch-makeover-ideas-a,budget-front-yard-mulch-makeover-ideas,Budget Front Yard Mulch Makeover Ideas,approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1661997065324-41a7a5872cbd,photo 1661997065324 41a7a5872cbd,unsplash-expanded-search,https://images.unsplash.com/photo-1661997065324-41a7a5872cbd,budget-front-yard-mulch-makeover-ideas-pin-a-agcdv.jpg,https://frontyardaura.com/pins/budget-front-yard-mulch-makeover-ideas-pin-a-agcdv.jpg,1000,1500
budget-front-yard-mulch-makeover-ideas-b,budget-front-yard-mulch-makeover-ideas,Budget Front Yard Mulch Makeover Ideas,approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1723321354701-02cdd6ab6192,photo 1723321354701 02cdd6ab6192,unsplash-expanded-search,https://images.unsplash.com/photo-1723321354701-02cdd6ab6192,budget-front-yard-mulch-makeover-ideas-pin-b-bab6y.jpg,https://frontyardaura.com/pins/budget-front-yard-mulch-makeover-ideas-pin-b-bab6y.jpg,1000,1500
budget-front-yard-mulch-makeover-ideas-c,budget-front-yard-mulch-makeover-ideas,Budget Front Yard Mulch Makeover Ideas,approved,yes,,low-maintenance,Low-maintenance front yard materials visible,83,unsplash:photo-1771526162659-8aa26c54a439,photo 1771526162659 8aa26c54a439,unsplash-expanded-search,https://images.unsplash.com/photo-1771526162659-8aa26c54a439,budget-front-yard-mulch-makeover-ideas-pin-c-b0bl9.jpg,https://frontyardaura.com/pins/budget-front-yard-mulch-makeover-ideas-pin-c-b0bl9.jpg,1000,1500
budget-front-yard-planter-and-container-ideas-a,budget-front-yard-planter-and-container-ideas,Budget Front Yard Planter and Container Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1758620889228-3a0a3b35f20e,photo 1758620889228 3a0a3b35f20e,unsplash-expanded-search,https://images.unsplash.com/photo-1758620889228-3a0a3b35f20e,budget-front-yard-planter-and-container-ideas-pin-a-38w1u.jpg,https://frontyardaura.com/pins/budget-front-yard-planter-and-container-ideas-pin-a-38w1u.jpg,1000,1500
budget-front-yard-planter-and-container-ideas-b,budget-front-yard-planter-and-container-ideas,Budget Front Yard Planter and Container Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1773566624607-c98c82f28435,photo 1773566624607 c98c82f28435,unsplash-expanded-search,https://images.unsplash.com/photo-1773566624607-c98c82f28435,budget-front-yard-planter-and-container-ideas-pin-b-42uux.jpg,https://frontyardaura.com/pins/budget-front-yard-planter-and-container-ideas-pin-b-42uux.jpg,1000,1500
budget-front-yard-planter-and-container-ideas-c,budget-front-yard-planter-and-container-ideas,Budget Front Yard Planter and Container Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1662736422652-f003a7c3d147,photo 1662736422652 f003a7c3d147,unsplash-expanded-search,https://images.unsplash.com/photo-1662736422652-f003a7c3d147,budget-front-yard-planter-and-container-ideas-pin-c-3sv98.jpg,https://frontyardaura.com/pins/budget-front-yard-planter-and-container-ideas-pin-c-3sv98.jpg,1000,1500
budget-front-yard-plants-that-look-expensive-a,budget-front-yard-plants-that-look-expensive,Budget Front Yard Plants That Look Expensive,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1747573285227-fe4acf107e7b,photo 1747573285227 fe4acf107e7b,unsplash-expanded-search,https://images.unsplash.com/photo-1747573285227-fe4acf107e7b,budget-front-yard-plants-that-look-expensive-pin-a-1owp9.jpg,https://frontyardaura.com/pins/budget-front-yard-plants-that-look-expensive-pin-a-1owp9.jpg,1000,1500
budget-front-yard-plants-that-look-expensive-b,budget-front-yard-plants-that-look-expensive,Budget Front Yard Plants That Look Expensive,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1580089999806-abea88b1bf4f,photo 1580089999806 abea88b1bf4f,unsplash-expanded-search,https://images.unsplash.com/photo-1580089999806-abea88b1bf4f,budget-front-yard-plants-that-look-expensive-pin-b-1o2qg.jpg,https://frontyardaura.com/pins/budget-front-yard-plants-that-look-expensive-pin-b-1o2qg.jpg,1000,1500
budget-front-yard-plants-that-look-expensive-c,budget-front-yard-plants-that-look-expensive,Budget Front Yard Plants That Look Expensive,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1603917801094-9b603f226259,photo 1603917801094 9b603f226259,unsplash-expanded-search,https://images.unsplash.com/photo-1603917801094-9b603f226259,budget-front-yard-plants-that-look-expensive-pin-c-1ocq1.jpg,https://frontyardaura.com/pins/budget-front-yard-plants-that-look-expensive-pin-c-1ocq1.jpg,1000,1500
budget-front-yard-porch-planter-ideas-a,budget-front-yard-porch-planter-ideas,Budget Front Yard Porch Planter Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1632913140355-359020a179be,photo 1632913140355 359020a179be,unsplash-expanded-search,https://images.unsplash.com/photo-1632913140355-359020a179be,budget-front-yard-porch-planter-ideas-pin-a-1prev.jpg,https://frontyardaura.com/pins/budget-front-yard-porch-planter-ideas-pin-a-1prev.jpg,1000,1500
budget-front-yard-porch-planter-ideas-b,budget-front-yard-porch-planter-ideas,Budget Front Yard Porch Planter Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1775501483887-45b762dce126,photo 1775501483887 45b762dce126,unsplash-expanded-search,https://images.unsplash.com/photo-1775501483887-45b762dce126,budget-front-yard-porch-planter-ideas-pin-b-1oxg2.jpg,https://frontyardaura.com/pins/budget-front-yard-porch-planter-ideas-pin-b-1oxg2.jpg,1000,1500
budget-front-yard-porch-planter-ideas-c,budget-front-yard-porch-planter-ideas,Budget Front Yard Porch Planter Ideas,approved,yes,,planters,Planters or containers visible,83,unsplash:photo-1636668151357-1114150020e5,photo 1636668151357 1114150020e5,unsplash-expanded-search,https://images.unsplash.com/photo-1636668151357-1114150020e5,budget-front-yard-porch-planter-ideas-pin-c-1p7fo.jpg,https://frontyardaura.com/pins/budget-front-yard-porch-planter-ideas-pin-c-1p7fo.jpg,1000,1500
budget-front-yard-starter-landscaping-plan-a,budget-front-yard-starter-landscaping-plan,Budget Front Yard Starter Landscaping Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1727907299262-4003b102ebc3,photo 1727907299262 4003b102ebc3,unsplash-expanded-search,https://images.unsplash.com/photo-1727907299262-4003b102ebc3,budget-front-yard-starter-landscaping-plan-pin-a-5is5x.jpg,https://frontyardaura.com/pins/budget-front-yard-starter-landscaping-plan-pin-a-5is5x.jpg,1000,1500
budget-front-yard-starter-landscaping-plan-b,budget-front-yard-starter-landscaping-plan,Budget Front Yard Starter Landscaping Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1675875729459-e4f0d5b80e17,photo 1675875729459 e4f0d5b80e17,unsplash-expanded-search,https://images.unsplash.com/photo-1675875729459-e4f0d5b80e17,budget-front-yard-starter-landscaping-plan-pin-b-4otcu.jpg,https://frontyardaura.com/pins/budget-front-yard-starter-landscaping-plan-pin-b-4otcu.jpg,1000,1500
budget-front-yard-starter-landscaping-plan-c,budget-front-yard-starter-landscaping-plan,Budget Front Yard Starter Landscaping Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1659656124409-955590295fa8,photo 1659656124409 955590295fa8,unsplash-expanded-search,https://images.unsplash.com/photo-1659656124409-955590295fa8,budget-front-yard-starter-landscaping-plan-pin-c-4ysyj.jpg,https://frontyardaura.com/pins/budget-front-yard-starter-landscaping-plan-pin-c-4ysyj.jpg,1000,1500
cheap-front-yard-curb-appeal-weekend-projects-a,cheap-front-yard-curb-appeal-weekend-projects,Cheap Front Yard Curb Appeal Weekend Projects,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1746912486341-01a322457242,photo 1746912486341 01a322457242,unsplash-expanded-search,https://images.unsplash.com/photo-1746912486341-01a322457242,cheap-front-yard-curb-appeal-weekend-projects-pin-a-1pk1o.jpg,https://frontyardaura.com/pins/cheap-front-yard-curb-appeal-weekend-projects-pin-a-1pk1o.jpg,1000,1500
cheap-front-yard-curb-appeal-weekend-projects-b,cheap-front-yard-curb-appeal-weekend-projects,Cheap Front Yard Curb Appeal Weekend Projects,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1725820547962-5fc16eebbdf0,photo 1725820547962 5fc16eebbdf0,unsplash-expanded-search,https://images.unsplash.com/photo-1725820547962-5fc16eebbdf0,cheap-front-yard-curb-appeal-weekend-projects-pin-b-1qe0h.jpg,https://frontyardaura.com/pins/cheap-front-yard-curb-appeal-weekend-projects-pin-b-1qe0h.jpg,1000,1500
cheap-front-yard-curb-appeal-weekend-projects-c,cheap-front-yard-curb-appeal-weekend-projects,Cheap Front Yard Curb Appeal Weekend Projects,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1709287236174-f371407aa320,photo 1709287236174 f371407aa320,unsplash-expanded-search,https://images.unsplash.com/photo-1709287236174-f371407aa320,cheap-front-yard-curb-appeal-weekend-projects-pin-c-1q40w.jpg,https://frontyardaura.com/pins/cheap-front-yard-curb-appeal-weekend-projects-pin-c-1q40w.jpg,1000,1500
cheap-front-yard-rock-landscaping-ideas-a,cheap-front-yard-rock-landscaping-ideas,Cheap Front Yard Rock Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1747573285077-68e6b4376fef,photo 1747573285077 68e6b4376fef,unsplash-expanded-search,https://images.unsplash.com/photo-1747573285077-68e6b4376fef,cheap-front-yard-rock-landscaping-ideas-pin-a-1rutb.jpg,https://frontyardaura.com/pins/cheap-front-yard-rock-landscaping-ideas-pin-a-1rutb.jpg,1000,1500
cheap-front-yard-rock-landscaping-ideas-b,cheap-front-yard-rock-landscaping-ideas,Cheap Front Yard Rock Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1578683054701-224642011d32,photo 1578683054701 224642011d32,unsplash-expanded-search,https://images.unsplash.com/photo-1578683054701-224642011d32,cheap-front-yard-rock-landscaping-ideas-pin-b-1rktp.jpg,https://frontyardaura.com/pins/cheap-front-yard-rock-landscaping-ideas-pin-b-1rktp.jpg,1000,1500
curb-appeal-landscaping-for-black-houses-a,curb-appeal-landscaping-for-black-houses,Curb Appeal Landscaping for Black Houses,approved,no,missing_visible_front_yard; missing_landscaping_element,black-house,Black or dark house visible,84,unsplash:photo-1593297779108-fc0df41cca94,photo 1593297779108 fc0df41cca94,unsplash-search,https://images.unsplash.com/photo-1593297779108-fc0df41cca94,curb-appeal-landscaping-for-black-houses-pin-a-ubo0t.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-black-houses-pin-a-ubo0t.jpg,1000,1500
curb-appeal-landscaping-for-black-houses-b,curb-appeal-landscaping-for-black-houses,Curb Appeal Landscaping for Black Houses,approved,yes,,black-house,Black or dark house visible,84,unsplash:photo-1675747159044-cd54aec604e5,photo 1675747159044 cd54aec604e5,unsplash-search,https://images.unsplash.com/photo-1675747159044-cd54aec604e5,curb-appeal-landscaping-for-black-houses-pin-b-ulnmi.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-black-houses-pin-b-ulnmi.jpg,1000,1500
curb-appeal-landscaping-for-black-houses-c,curb-appeal-landscaping-for-black-houses,Curb Appeal Landscaping for Black Houses,approved,yes,,black-house,Black or dark house visible,83,unsplash:photo-1607651231417-3da16bbfad92,photo 1607651231417 3da16bbfad92,unsplash-expanded-search,https://images.unsplash.com/photo-1607651231417-3da16bbfad92,curb-appeal-landscaping-for-black-houses-pin-c-uvn87.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-black-houses-pin-c-uvn87.jpg,1000,1500
curb-appeal-landscaping-for-blue-houses-a,curb-appeal-landscaping-for-blue-houses,Curb Appeal Landscaping for Blue Houses,approved,yes,,blue-house,Blue house visible,84,unsplash:photo-1625603736199-775425d2890a,photo 1625603736199 775425d2890a,unsplash-search,https://images.unsplash.com/photo-1625603736199-775425d2890a,curb-appeal-landscaping-for-blue-houses-pin-a-4zld6.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-blue-houses-pin-a-4zld6.jpg,1000,1500
curb-appeal-landscaping-for-blue-houses-b,curb-appeal-landscaping-for-blue-houses,Curb Appeal Landscaping for Blue Houses,approved,yes,,blue-house,Blue house visible,83,unsplash:photo-1731057105836-03f22515b0b2,photo 1731057105836 03f22515b0b2,unsplash-expanded-search,https://images.unsplash.com/photo-1731057105836-03f22515b0b2,curb-appeal-landscaping-for-blue-houses-pin-b-5tk69.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-blue-houses-pin-b-5tk69.jpg,1000,1500
curb-appeal-landscaping-for-blue-houses-c,curb-appeal-landscaping-for-blue-houses,Curb Appeal Landscaping for Blue Houses,approved,yes,,blue-house,Blue house visible,83,unsplash:photo-1626047872445-104dd4f31c0b,photo 1626047872445 104dd4f31c0b,unsplash-expanded-search,https://images.unsplash.com/photo-1626047872445-104dd4f31c0b,curb-appeal-landscaping-for-blue-houses-pin-c-5jkkk.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-blue-houses-pin-c-5jkkk.jpg,1000,1500
curb-appeal-landscaping-for-colonial-homes-a,curb-appeal-landscaping-for-colonial-homes,Curb Appeal Landscaping for Colonial Homes,approved,yes,,colonial-home,Colonial home cues visible,98,unsplash:photo-1600791599208-668cd511c69c,photo 1600791599208 668cd511c69c,unsplash-search,https://images.unsplash.com/photo-1600791599208-668cd511c69c,curb-appeal-landscaping-for-colonial-homes-pin-a-dnpis.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-colonial-homes-pin-a-dnpis.jpg,1000,1500
curb-appeal-landscaping-for-colonial-homes-b,curb-appeal-landscaping-for-colonial-homes,Curb Appeal Landscaping for Colonial Homes,approved,no,missing_visible_front_yard; missing_landscaping_element; architecture_dominates_frame,colonial-home,Colonial home cues visible,92,unsplash:photo-1780245990091-fe12f601fa90,photo 1780245990091 fe12f601fa90,unsplash-search,https://images.unsplash.com/photo-1780245990091-fe12f601fa90,curb-appeal-landscaping-for-colonial-homes-pin-b-ddpx3.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-colonial-homes-pin-b-ddpx3.jpg,1000,1500
curb-appeal-landscaping-for-colonial-homes-c,curb-appeal-landscaping-for-colonial-homes,Curb Appeal Landscaping for Colonial Homes,approved,no,missing_visible_front_yard; missing_landscaping_element,colonial-home,Colonial home cues visible,92,unsplash:photo-1763909130798-7c38ff5e1c97,photo 1763909130798 7c38ff5e1c97,unsplash-search,https://images.unsplash.com/photo-1763909130798-7c38ff5e1c97,curb-appeal-landscaping-for-colonial-homes-pin-c-d3qbe.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-colonial-homes-pin-c-d3qbe.jpg,1000,1500
curb-appeal-landscaping-for-craftsman-bungalows-a,curb-appeal-landscaping-for-craftsman-bungalows,Curb Appeal Landscaping for Craftsman Bungalows,approved,yes,,front-yard-exterior,Front yard and exterior visible,92,unsplash:photo-1589321084815-4e5f1740cbc6,photo 1589321084815 4e5f1740cbc6,unsplash-search,https://images.unsplash.com/photo-1589321084815-4e5f1740cbc6,curb-appeal-landscaping-for-craftsman-bungalows-pin-a-xf9hn.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-craftsman-bungalows-pin-a-xf9hn.jpg,1000,1500
curb-appeal-landscaping-for-craftsman-bungalows-b,curb-appeal-landscaping-for-craftsman-bungalows,Curb Appeal Landscaping for Craftsman Bungalows,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1667839947708-19160fb9de28,photo 1667839947708 19160fb9de28,unsplash-expanded-search,https://images.unsplash.com/photo-1667839947708-19160fb9de28,curb-appeal-landscaping-for-craftsman-bungalows-pin-b-y98aq.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-craftsman-bungalows-pin-b-y98aq.jpg,1000,1500
curb-appeal-landscaping-for-craftsman-bungalows-c,curb-appeal-landscaping-for-craftsman-bungalows,Curb Appeal Landscaping for Craftsman Bungalows,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1620288091169-c5fe51c886c0,photo 1620288091169 c5fe51c886c0,unsplash-expanded-search,https://images.unsplash.com/photo-1620288091169-c5fe51c886c0,curb-appeal-landscaping-for-craftsman-bungalows-pin-c-xz8p1.jpg,https://frontyardaura.com/pins/curb-appeal-landscaping-for-craftsman-bungalows-pin-c-xz8p1.jpg,1000,1500
